# ----------------------------------------,,,,,,,,,
# https://tribunadonorte.com.br – GA4,,,,,,,,,
# Visualizações por faixa etária-Visualizações por faixa etária,,,,,,,,,
# 20240201-20240229,,,,,,,,,
# ----------------------------------------,,,,,,,,,
,,,,,,,,,
Idade,unknown,25-34,35-44,45-54,55-64,65+,18-24,Totais,
Título da página e nome da tela,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,
Conexão Mulheres Criativas celebra um ano de atuação - Tribuna do Norte,36,0,0,0,0,0,0,36,
"Câmara homenageia 40 anos do MST, mas a oposição repudia - Tribuna do Norte",25,0,0,0,0,11,0,36,
Fátima leva o bloco Sonífera Ilha às ruas da Redinha ao lado de suas pré-candidatas Natália Bonavides e Samanda Alves - Blog do Heitor Gregório,36,0,0,0,0,0,0,36,
Governadora aponta as prioridades do Estado na abertura dos trabalhos - Tribuna do Norte,36,0,0,0,0,0,0,36,
Guararapes e Sine-RN oferecem 180 vagas de emprego - Tribuna do Norte,25,11,0,0,0,0,0,36,
Iveco Cursor 330: a perfeita combinação custo-benefício - Tribuna do Norte,36,0,0,0,0,0,0,36,
Serra do Mel: Vice-prefeito Moabe Soares anuncia rompimento com o grupo governista - Blog do Heitor Gregório,36,0,0,0,0,0,0,36,
Shopping Midway Mall terá programação infantil de carnaval - Agitos e Baladas,36,0,0,0,0,0,0,36,
Bolsonaro presta depoimento à PF nesta quinta - Tribuna do Norte,24,0,0,0,0,11,0,35,
Campanha alerta para os riscos do trabalho infantil no carnaval - Tribuna do Norte,35,0,0,0,0,0,0,35,
"Em reunião reservada, senadores ouvem secretário sobre fuga em Mossoró - Tribuna do Norte",35,0,0,0,0,0,0,35,
"Em ritmo de treino, Bahia vai vencendo o América por 2 a 0 na Fonte Nova - Tribuna do Norte",35,0,0,0,0,0,0,35,
Justiça determina indenização a consumidora por cancelamento indevido de passagens aéreas - Tribuna do Norte,35,0,0,0,0,0,0,35,
Kleber Fernandes denuncia dados do Censo da Educação no Estado - Tribuna do Norte,35,0,0,0,0,0,0,35,
Logística e direito à propriedade são preocupações para o agronegócio - Tribuna do Norte,35,0,0,0,0,0,0,35,
Mega-sena acumula e tem prêmio estimado em R$ 58 milhões - Tribuna do Norte,35,0,0,0,0,0,0,35,
Pequenos negócios geram 80% dos novos empregos - Tribuna do Norte,35,0,0,0,0,0,0,35,
Pé-de-meia: Mec estabelece normas e calendário de pagamento - Tribuna do Norte,35,0,0,0,0,0,0,35,
Vereadora Nina é reeleita presidente da Comissão de Justiça da Câmara Municipal de Natal - Tribuna do Norte,35,0,0,0,0,0,0,35,
22 de junho: Dia Mundial do Fusca - Tribuna do Norte,34,0,0,0,0,0,0,34,
FNF publica Regulamento Específico do Campeonato Potiguar 2024 - Tribuna do Norte,34,0,0,0,0,0,0,34,
Furna Feia: primeiro parque nacional do RN - Tribuna do Norte,34,0,0,0,0,0,0,34,
Fátima Bezerra toma posse da presidência do Consórcio Nordeste  - Tribuna do Norte,34,0,0,0,0,0,0,34,
"Minha Área: Joka Lima, o guardião dos Mestres da Vila - Tribuna do Norte",34,0,0,0,0,0,0,34,
"Moto: a roda travou, e agora - Tribuna do Norte",34,0,0,0,0,0,0,34,
Quais as carreiras mais promissoras no RN? - Tribuna do Norte,22,0,0,0,0,0,12,34,
"RN tem o pior Ensino Médio público do Brasil, aponta Ideb - Tribuna do Norte",34,0,0,0,0,0,0,34,
"Recurso da PGR contra suspensão da multa de R$ 10,3 bi da J&F continua 'sob análise' de Toffoli - Tribuna do Norte",34,0,0,0,0,0,0,34,
Supremo fixa prazo de 60 dias para conciliação em acordos de leniência na Lava Jato - Tribuna do Norte,34,0,0,0,0,0,0,34,
Arquivo de Natal - Página 3 de 10706 - Tribuna do Norte,33,0,0,0,0,0,0,33,
Câmara articula pacote para blindar deputados - Tribuna do Norte,33,0,0,0,0,0,0,33,
Governo federal vai revisar leis que tratam do setor postal - Tribuna do Norte,33,0,0,0,0,0,0,33,
"Há 'contorno básico' sobre acordo Israel-Hamas, mas grupo ainda precisa aceitar, diz Sullivan - Tribuna do Norte",33,0,0,0,0,0,0,33,
"Mortes violentas intencionais tem redução de 21,7% em janeiro no RN - Tribuna do Norte",33,0,0,0,0,0,0,33,
RN terá cadastro para pessoa com Transtorno do Espectro Autista - Tribuna do Norte,33,0,0,0,0,0,0,33,
"Ao deixar MJ, Dino defende câmeras em fardas e reforma em lei penal - Tribuna do Norte",32,0,0,0,0,0,0,32,
Festival RN Music 360 promete agitar Ponta Negra - Tribuna do Norte,32,0,0,0,0,0,0,32,
Governo deve editar nova MP da reoneração e só depois fará projeto de lei - Tribuna do Norte,32,0,0,0,0,0,0,32,
Loja NatalCard On-line permite recargas de cartões de passagem pela internet - Tribuna do Norte,32,0,0,0,0,0,0,32,
Manelito Dantas deixa legado e ensinamentos - Tribuna do Norte,32,0,0,0,0,0,0,32,
Receita paga nesta quinta-feira restituições de lote residual do IRPF - Tribuna do Norte,32,0,0,0,0,0,0,32,
Você pesquisou por Classificados - Tribuna do Norte,32,0,0,0,0,0,0,32,
Cai número de mortes no trânsito por embriaguez em Natal - Tribuna do Norte,31,0,0,0,0,0,0,31,
Crueldade em nome da ciência - Tribuna do Norte,31,0,0,0,0,0,0,31,
Decreto estabelece realização de censo dos servidores de Natal - Tribuna do Norte,31,0,0,0,0,0,0,31,
FIFA cobra união dos países e promete 'medidas duras' - Tribuna do Norte,31,0,0,0,0,0,0,31,
Formas - Tribuna do Norte,31,0,0,0,0,0,0,31,
Inscrições para concurso da UERN com 106 vagas iniciam nesta sexta-feira; confira - Tribuna do Norte,31,0,0,0,0,0,0,31,
Instituto Ágora da UFRN abre inscrições para cursos de idiomas - Tribuna do Norte,0,0,0,0,0,0,31,31,
"Juros finais caem e spread bancário aumenta, diz BC - Tribuna do Norte",31,0,0,0,0,0,0,31,
"Lista que impede 'passageiros indisciplinados' de voar deve ser avaliada neste ano, diz Anac - Tribuna do Norte",31,0,0,0,0,0,0,31,
Lula deve abordar crise entre Guiana e Venezuela na viagem ao Caribe - Tribuna do Norte,31,0,0,0,0,0,0,31,
MP/RN descobre suposta líder de manipulação dos resultados no campeonato de futebol do RN - Tribuna do Norte,31,0,0,0,0,0,0,31,
Ministério Público recebe denúncia de racismo contra Vinicius Júnior em jogo com Getafe - Tribuna do Norte,31,0,0,0,0,0,0,31,
Mução chega a Recife para prestar depoimentos - Tribuna do Norte,31,0,0,0,0,0,0,31,
O que a sociedade brasileira espera das reformas de seu país ?” - Tribuna do Norte,31,0,0,0,0,0,0,31,
O voto feminino 1 - Tribuna do Norte,0,0,0,12,0,19,0,31,
ONGs que cuidam de animais abandonados precisam de recursos; entenda - Tribuna do Norte,31,0,0,0,0,0,0,31,
Relator da PEC das Igrejas afirma que texto pode ser votado hoje em plenário - Tribuna do Norte,31,0,0,0,0,0,0,31,
STJ decidirá em março se Robinho cumprirá pena por estupro no Brasil - Tribuna do Norte,31,0,0,0,0,0,0,31,
TJRN condena comerciante por armazenamento irregular de produtos explosivos - Tribuna do Norte,31,0,0,0,0,0,0,31,
TN NO ENEM 2023 | Entenda como funciona o PROUNI - Tribuna do Norte,31,0,0,0,0,0,0,31,
Bloco de Carnaval promove informações para combater arboviroses em Natal - Tribuna do Norte,30,0,0,0,0,0,0,30,
Caixa leiloa 270 imóveis com oportunidades a partir de R$27 mil; 13 oportunidades no RN - Tribuna do Norte,30,0,0,0,0,0,0,30,
"Dólar sobe para R$ 4,96 com dados do mercado de trabalho americano - Tribuna do Norte",30,0,0,0,0,0,0,30,
"Em 2028, Petrobras começará a separar petróleo do CO2 no fundo do mar - Tribuna do Norte",30,0,0,0,0,0,0,30,
Entenda a diferença dos sintomas de dengue e de covid-19 - Tribuna do Norte,30,0,0,0,0,0,0,30,
"Fora do Carnatal, Ricardo Chaves é criticado por ex-parceiro de banda e reage com ironia - Tribuna do Norte",30,0,0,0,0,0,0,30,
MEC divulga nesta terça resultado da 1ª chamada do Prouni 2024 - Tribuna do Norte,30,0,0,0,0,0,0,30,
Marinha notifica proprietários de lanchas por manobras arriscadas na Praia de Pirangi - Tribuna do Norte,20,10,0,0,0,0,0,30,
Oeste potiguar: Base do SAMU no litoral seguirá funcionando durante o Carnaval - Tribuna do Norte,30,0,0,0,0,0,0,30,
Primeira Turma do STF volta a negar vínculo de emprego a entregador - Tribuna do Norte,30,0,0,0,0,0,0,30,
TN NO ENEM 2023 | Dicas de Profissões | Saiba tudo sobre o curso de Farmácia da Uninassau - Tribuna do Norte,30,0,0,0,0,0,0,30,
Entenda como vai funcionar cadastro reserva do Concurso Unificado - Tribuna do Norte,29,0,0,0,0,0,0,29,
"Líder de facção matou prefeito de São José do Campestre, diz Polícia Civil - Tribuna do Norte",29,0,0,0,0,0,0,29,
MLB: invasão foi motivada porque Governo não concluiu casas - Tribuna do Norte,29,0,0,0,0,0,0,29,
Mortes por dengue chegam a 113 no país; 438 óbitos são investigados - Tribuna do Norte,29,0,0,0,0,0,0,29,
Passa de 100 número de mortos em incêndios no Chile - Tribuna do Norte,29,0,0,0,0,0,0,29,
"Presidente Lula deixou claro que ato do Hamas foi terrorista e defende a paz, diz Alckmin - Tribuna do Norte",0,0,0,14,0,15,0,29,
RN quer incluir 60 escolas por ano em programa de ensino integral - Tribuna do Norte,29,0,0,0,0,0,0,29,
Saúde anuncia centro de emergência para conter epidemia de dengue - Tribuna do Norte,29,0,0,0,0,0,0,29,
Temporada 2024 do Bora Veranear chega ao fim - Tribuna do Norte,29,0,0,0,0,0,0,29,
Veja quais são 8 equipamentos que mais consomem energia nas casas e dicas para reduzir despesas - Tribuna do Norte,29,0,0,0,0,0,0,29,
Bancos de leite registram baixa de até 40% nos estoques - Tribuna do Norte,28,0,0,0,0,0,0,28,
"Desemprego fecha 2023 em 7,8%, menor patamar desde 2014 - Tribuna do Norte",28,0,0,0,0,0,0,28,
Distribuição da vacina contra a dengue começa nesta semana - Tribuna do Norte,28,0,0,0,0,0,0,28,
Faltou trombone aos comandantes das Forças Armadas - Território Livre,0,0,0,0,0,28,0,28,
Itep/RN adota 'RG de Urgência' para acelerar a emissão do documento - Tribuna do Norte,28,0,0,0,0,0,0,28,
Ministério da Saúde estuda ampliar oferta da vacina contra dengue - Tribuna do Norte,28,0,0,0,0,0,0,28,
Mossoró segue com inscrições abertas de concurso para assistência social; salário de até R$ 4.2 mil - Tribuna do Norte,28,0,0,0,0,0,0,28,
Prazo para pagar taxa do Concurso Nacional Unificado termina sexta - Tribuna do Norte,28,0,0,0,0,0,0,28,
Senado analisa restrição de saída temporária - Tribuna do Norte,28,0,0,0,0,0,0,28,
"UFRN, Ufersa, IFRN e UERN debatem propostas com previsão de 10 mil vagas para cursos EaD - Tribuna do Norte",28,0,0,0,0,0,0,28,
ABC irá enfrentar Treze/PB na primeira fase da Copa do Brasil 2024 - Tribuna do Norte,27,0,0,0,0,0,0,27,
Brasil se aproxima de 1 milhão de casos prováveis de dengue - Tribuna do Norte,27,0,0,0,0,0,0,27,
"Concurso Nacional Unificado tem 2,1 milhões de inscritos confirmados - Tribuna do Norte",27,0,0,0,0,0,0,27,
Concurso Nacional Unificado: entenda como serão as provas - Tribuna do Norte,27,0,0,0,0,0,0,27,
Criminosos executam homem a tiros em São Gonçalo do Amarante - Tribuna do Norte,27,0,0,0,0,0,0,27,
Estudante ou aluno? - Tribuna do Norte,27,0,0,0,0,0,0,27,
Fifa recebe 3 propostas para sediar Copa do Mundo Feminina de 2027; Brasil passará por vistoria - Tribuna do Norte,27,0,0,0,0,0,0,27,
Forte arrecadação faz superávit primário bater recorde em janeiro - Tribuna do Norte,27,0,0,0,0,0,0,27,
"Hotel Tambaú é comprado pelo grupo A.Gaspar por R$ 40,6 milhões e terá a marca ‘Ocean Palace’ - Tribuna do Norte",27,0,0,0,0,0,0,27,
Mossoró: Painel de Empregos oferta 550 vagas de trabalho nesta quinta-feira - Tribuna do Norte,27,0,0,0,0,0,0,27,
Mulher trans natalense é vítima de transfobia após postagem em formação militar - Tribuna do Norte,27,0,0,0,0,0,0,27,
Médicos descartam nova cirurgia em Bolsonaro - Tribuna do Norte,27,0,0,0,0,0,0,27,
PF aponta que Cariani e sócia ‘tinham controle total’ sobre venda de químicos - Tribuna do Norte,0,11,16,0,0,0,0,27,
Trens urbanos da Grande Natal terão horário diferenciado no Carnaval; veja - Tribuna do Norte,27,0,0,0,0,0,0,27,
Veja como se candidatar a uma das 1.369 vagas na Guararapes - Tribuna do Norte,27,0,0,0,0,0,0,27,
"Vinhos, vinhedos e uvas de nomes esquisitos - Tribuna do Norte",27,0,0,0,0,0,0,27,
Acompanhe ao vivo ABC X Santa Cruz de Natal pelo Campeonato Estadual - Tribuna do Norte,26,0,0,0,0,0,0,26,
Agência do INSS na zona Norte de Natal é transferida para Central do Cidadão; entenda - Tribuna do Norte,26,0,0,0,0,0,0,26,
"Em casa, Botafogo luta para esquecer “fantasmas” - Tribuna do Norte",26,0,0,0,0,0,0,26,
"Em casa, Flu precisa vencera LDU para conquistar título - Tribuna do Norte",26,0,0,0,0,0,0,26,
Governo do RN anuncia calendário para pagamento do 13°; veja datas - Tribuna do Norte,26,0,0,0,0,0,0,26,
"Há 20 anos, Popó faturou 1º título mundial e entrou no hall dos ídolos nacionais - Tribuna do Norte",26,0,0,0,0,0,0,26,
Lazy Town ganha versão teatral no Brasil - Tribuna do Norte,26,0,0,0,0,0,0,26,
"Lei obriga presença de monitor em estabelecimentos que tenham ""espaço kids"" em Natal - Tribuna do Norte",0,12,14,0,0,0,0,26,
"Preço do etanol cai em 9 Estados e no DF, sobe em 8 e fica estável em 9, diz ANP - Tribuna do Norte",26,0,0,0,0,0,0,26,
Barroso mantém Moraes à frente de inquérito sobre tentativa de golpe de Estado - Tribuna do Norte,25,0,0,0,0,0,0,25,
Caixa libera abono do PIS/Pasep para nascidos em janeiro - Tribuna do Norte,25,0,0,0,0,0,0,25,
Defesa de Bolsonaro quer adiar depoimento à PF em caso sobre golpe - Tribuna do Norte,25,0,0,0,0,0,0,25,
Homem é encontrado esquartejado em São Gonçalo do Amarante - Tribuna do Norte,25,0,0,0,0,0,0,25,
Jesus está voltando! LEIS QUE TRAMITAM EM BRASÍLIA CONTRÁRIAS À IGREJA PRINCIPALMENTE EVANGÉLICAS. - Tribuna do Norte,25,0,0,0,0,0,0,25,
Médico é processado por supostas fraudes em investimentos; sogra é vítima - Tribuna do Norte,0,25,0,0,0,0,0,25,
Participação dos salários no PIB brasileiro caiu 12% em cinco anos - Tribuna do Norte,25,0,0,0,0,0,0,25,
Assembleia Legislativa do RN estabelece novas diretrizes para audiências públicas - Tribuna do Norte,24,0,0,0,0,0,0,24,
Lei restringe instalação de eólicas - Tribuna do Norte,24,0,0,0,0,0,0,24,
Pesquisa traz dicas sobre como reduzir desperdício de alimentos; saiba - Tribuna do Norte,24,0,0,0,0,0,0,24,
Relatório dos EUA questiona acusação de Israel de que agência da ONU colabora com Hamas - Tribuna do Norte,24,0,0,0,0,0,0,24,
Supermercado é alvo de assalto no interior do RN; veja vídeo - Tribuna do Norte,24,0,0,0,0,0,0,24,
Forças policiais encontram pegadas e rede em área rural de Mossoró; rastro aponta para detentos foragidos - Tribuna do Norte,23,0,0,0,0,0,0,23,
Inmet publica alerta de chuvas intensas para todo RN - Tribuna do Norte,23,0,0,0,0,0,0,23,
Matrícula de novos alunos na rede municipal de Parnamirim vai até dia 31 de Janeiro - Tribuna do Norte,23,0,0,0,0,0,0,23,
Mega-Sena sorteia prêmio acumulado em R$ 97 milhões nesta quinta-feira - Tribuna do Norte,23,0,0,0,0,0,0,23,
Praia Shopping divulga programação do Carnaval 2024 - Agitos e Baladas,23,0,0,0,0,0,0,23,
Ambulatório Trans e Travesti começa a funcionar em Mossoró nesta segunda-feira - Tribuna do Norte,22,0,0,0,0,0,0,22,
"Cebolinha, da Turma da Mônica, completa 60 anos - Tribuna do Norte",22,0,0,0,0,0,0,22,
Empreendedorismo no Carnaval - Tribuna do Norte,22,0,0,0,0,0,0,22,
Mega-Sena sorteia nesta quinta-feira prêmio acumulado em R$ 53 milhões - Tribuna do Norte,22,0,0,0,0,0,0,22,
Ministério define esta semana calendário de vacinação contra dengue - Tribuna do Norte,22,0,0,0,0,0,0,22,
Mossoró: Painel de Empregos oferta 394 vagas de trabalho nesta quinta-feira - Tribuna do Norte,22,0,0,0,0,0,0,22,
Musas do Verão - Tribuna do Norte,22,0,0,0,0,0,0,22,
Bolsa Família: confira calendário de pagamento de fevereiro - Tribuna do Norte,21,0,0,0,0,0,0,21,
Campanha da Fraternidade é lançada no Estado - Tribuna do Norte,21,0,0,0,0,0,0,21,
Câmara de Mossoró retoma as sessões dia 20 - Tribuna do Norte,21,0,0,0,0,0,0,21,
"Diderou: por onde anda o ""diabo loiro"" - Tribuna do Norte",21,0,0,0,0,0,0,21,
"Governo Lula tem reuniões com a ""Dama do Tráfico” - Tribuna do Norte",21,0,0,0,0,0,0,21,
Inscrições para o Prouni do 1º semestre terminam nesta sexta-feira - Tribuna do Norte,21,0,0,0,0,0,0,21,
Lei Seca: homem de 55 anos é preso por dirigir bêbado na zona Norte de Natal - Tribuna do Norte,21,0,0,0,0,0,0,21,
Projeto prevê até 8 anos de prisão para quem usar inteligência artificial para gerar conteúdo sexual com crianças - Tribuna do Norte,21,0,0,0,0,0,0,21,
TRE define juiz da propaganda que começa dia 31 de agosto - Tribuna do Norte,21,0,0,0,0,0,0,21,
Você pesquisou por classificados - Tribuna do Norte,21,0,0,0,0,0,0,21,
Caixa paga novo Bolsa Família a beneficiários com NIS de final 5 - Tribuna do Norte,20,0,0,0,0,0,0,20,
GPTW premia cinco melhores empresas para se trabalhar no RN - Tribuna do Norte,20,0,0,0,0,0,0,20,
Ivermectina de volta em estudo bombástico - Território Livre,0,0,20,0,0,0,0,20,
Ministro diz que resultado do Sisu será divulgado no início da tarde - Tribuna do Norte,20,0,0,0,0,0,0,20,
Morre o cantor e compositor Nazareno Vieira - Tribuna do Norte,20,0,0,0,0,0,0,20,
PRF leiloa motos com lance a partir de R$ 400; veja como participar - Tribuna do Norte,20,0,0,0,0,0,0,20,
Rogério Marinho inaugura nova sede do PL em Natal nesta quinta-feira - Território Livre,0,0,0,20,0,0,0,20,
Caern disponibiliza pagamento de contas via PIX em canais virtuais - Tribuna do Norte,19,0,0,0,0,0,0,19,
Caixa paga novo Bolsa Família a beneficiários com NIS de final 7 - Tribuna do Norte,19,0,0,0,0,0,0,19,
Carnaval 2024: feriado deve movimentar mais de R$ 500 milhões no comércio do RN - Tribuna do Norte,19,0,0,0,0,0,0,19,
Natalenses fazem cortejo em homenagem a Iemanjá - Tribuna do Norte,0,19,0,0,0,0,0,19,
Auxílio gás começa a ser pago nesta sexta-feira - Tribuna do Norte,18,0,0,0,0,0,0,18,
Detran orienta como alterar dados no cadastro do Programa CNH Popular - Tribuna do Norte,18,0,0,0,0,0,0,18,
Dois A inicia obras do Jardins do Potengi - Tribuna do Norte,18,0,0,0,0,0,0,18,
Jovem é assassinado na praia de Muriú - Tribuna do Norte,18,0,0,0,0,0,0,18,
Moraes nega pedido de Bolsonaro para não comparecer a interrogatório - Tribuna do Norte,0,0,0,0,0,18,0,18,
Mossoró: Painel de Empregos oferta 394 vagas de trabalho nesta quarta-feira - Tribuna do Norte,18,0,0,0,0,0,0,18,
Mossoró: matrículas para o “Jovem Promessa de Ginástica” iniciam nesta quarta-feira - Tribuna do Norte,18,0,0,0,0,0,0,18,
Setor de transporte espera aumento de até 20% na demanda para o interior do RN no Carnaval - Tribuna do Norte,18,0,0,0,0,0,0,18,
Torcedor do América é assassinado em Fortaleza - Tribuna do Norte,0,18,0,0,0,0,0,18,
"Citado em caso Marielle, Brazão ganha direito a 360 dias de férias - Tribuna do Norte",17,0,0,0,0,0,0,17,
Painel de Empregos oferta 385 vagas de trabalho nesta sexta-feira - Tribuna do Norte,17,0,0,0,0,0,0,17,
Prefeitura divulga lista de sorteados - Tribuna do Norte,17,0,0,0,0,0,0,17,
Projeto de combate à dengue mobiliza crianças no Pajuçara - Tribuna do Norte,17,0,0,0,0,0,0,17,
Arquivo de Novidade - Agitos e Baladas,16,0,0,0,0,0,0,16,
O Carnaval e os valores humanos - Tribuna do Norte,16,0,0,0,0,0,0,16,
Prouni: inscrições são prorrogadas até esta sexta-feira - Tribuna do Norte,16,0,0,0,0,0,0,16,
Mortalidade Materna - Tribuna do Norte,15,0,0,0,0,0,0,15,
CORONA / Lamonier Araújo explica sobre adição de limão na cerveja - Augusto Bezerril,0,14,0,0,0,0,0,14,
Crea RN anuncia número de vagas para concurso - Tribuna do Norte,0,0,0,0,0,0,14,14,
Arquivo de Economia - Página 2 de 4956 - Tribuna do Norte,0,13,0,0,0,0,0,13,
Confira os 10 nomes mais comuns para mulheres e homens no Brasil - Tribuna do Norte,0,0,0,0,0,0,13,13,
"Pata negra, o melhor presunto do mundo no RN - Tribuna do Norte",0,13,0,0,0,0,0,13,
Acidente na Bahia mata 4 pessoas de uma família que passaria a virada no ano no RN - Tribuna do Norte,0,12,0,0,0,0,0,12,
