# ----------------------------------------,,,,,,,,,
# https://tribunadonorte.com.br – GA4,,,,,,,,,
# visualizações por faixa etária-vizualizações por faixa etária,,,,,,,,,
# 20240101-20240131,,,,,,,,,
# ----------------------------------------,,,,,,,,,
,,,,,,,,,
Idade,unknown,25-34,35-44,45-54,55-64,65+,18-24,Totais,
Título da página,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,
Anúncios no Carros do RN crescem quase 900% - Tribuna do Norte,18,0,0,0,0,0,0,18,
Ao alcance de todos - Tribuna do Norte,42,0,0,0,0,0,0,42,
"Ao defender invasão de prédios privados, deputada Natália Bonavides diverge até de Lula - Território Livre",144,0,0,0,0,0,0,144,
"Ao deixar MJ, Dino defende câmeras em fardas e reforma em lei penal - Tribuna do Norte",31,0,0,0,0,0,0,31,
"Ao mirar Rafael Motta, Joana Guerra acerta Álvaro Dias e ex-prefeitos de Natal - Território Livre",293,0,0,0,0,0,0,293,
"Aos 19 anos, aluno da UFRN é aprovado em exame de certificação médica nos EUA - Blog do Heitor Gregório",64,0,0,0,0,0,0,64,
"Aos 31 anos, Médica que se formou em Natal morre em São Paulo - Blog do Heitor Gregório",564,13,16,15,0,0,0,608,
Aparência de Neymar é destaque fora do Brasil - Tribuna do Norte,306,25,23,21,12,20,11,418,
Apenas Natália dá apoio a invasão de prédio privado - Tribuna do Norte,1544,171,87,104,52,42,26,2026,
"Apesar de críticas ao prefeito, Paulinho Freire ainda sonha com apoio de Álvaro Dias - Território Livre",124,0,0,0,0,0,0,124,
Aplicativos online avisam sobre as blitze de trânsito - Tribuna do Norte,40,0,0,0,0,0,0,40,
Apoiadores fazem pressão pelo nome de Paulinho - Tribuna do Norte,434,26,22,24,12,15,0,533,
Apoiadores movimentam pré-campanha em C. Mirim - Tribuna do Norte,595,41,30,34,18,28,0,746,
"Apolônio, o “rei” do Machadão - Tribuna do Norte",18,0,0,0,0,0,0,18,
"Aposentados do INSS e estudantes terão bilhete de passagem área por R$ 200, diz ministro - Tribuna do Norte",226,14,16,14,0,0,0,270,
"Após 15 dias, Celular Seguro supera 1 milhão de usuários - Tribuna do Norte",127,0,0,11,0,0,0,138,
"Após adiamento, Árvore de Mirassol será acesa nesta sexta-feira (1º) - Tribuna do Norte",77,0,0,0,0,0,0,77,
"Após ataque de piranhas, município do RN recomenda que moradores evitem banho de rio - Tribuna do Norte",5521,344,266,257,214,178,119,6899,
"Após atrasos, Complexo da Redinha será entregue até março - Tribuna do Norte",1272,87,66,63,63,60,19,1630,
"Após aviso de restrição, tráfego na Ponte de Igapó segue normal nesta segunda-feira - Tribuna do Norte",883,72,55,46,20,26,24,1126,
"Após desfiliação, atletas defendem Confederação Brasileira de Skate - Tribuna do Norte",58,0,0,0,0,0,0,58,
"Após explosões, Irã se junta ao Hamas e diz ter atacado exército de Israel em Gaza - Tribuna do Norte",253,0,24,14,11,0,0,302,
"Após goleada, Giovani festeja primeiro gol dele no América - Tribuna do Norte",946,34,32,29,38,32,0,1111,
"Após indefinição, calendário de reposição de aulas no RN é divulgado - Tribuna do Norte",29,0,0,0,0,0,0,29,
"Após novo atraso, Linha Roxa ainda não tem data para operar - Tribuna do Norte",2496,126,94,127,68,96,49,3056,
"Após quase 10 anos, Arena das Dunas substitui o seu gramado - Tribuna do Norte",20,0,0,0,0,0,0,20,
"Após quase 20 anos, número de armas para defesa pessoal cai e atinge menor patamar - Tribuna do Norte",29,0,0,0,0,0,0,29,
"Após reclamações sobre queda de energia, Cosern se pronuncia - Tribuna do Norte",752,45,20,27,16,13,22,895,
"Após recordes, Ibovespa inicia ano em baixa de 1,11%, aos 132,6 mil pontos - Tribuna do Norte",41,0,0,0,0,0,0,41,
"Após reparo de vazamento, adutora Boqueirão será reativada neste sábado (20) - Tribuna do Norte",96,0,0,0,0,0,0,96,
"Após tráfico tomar TV e iniciar onda de ataques, Equador põe Exército na rua - Tribuna do Norte",113,22,0,0,0,0,0,135,
"Aqüicultura, um dínamo na economia norte-rio-grandense - Tribuna do Norte",1069,35,28,30,27,39,0,1228,
Arena completa 10 anos com 330 jogos e 1.906 dias de eventos realizados - Tribuna do Norte,561,45,38,27,29,30,22,752,
Arena das Dunas programa 54 eventos para o segundo semestre - Tribuna do Norte,31,0,0,0,0,0,0,31,
Arena das Dunas vai receber jogo do Flamengo pelo Campeonato Carioca - Tribuna do Norte,2226,87,48,21,0,0,173,2555,
"Argentina chega a acordo com FMI para desbloquear US$ 4,7 bilhões - Tribuna do Norte",16,0,0,0,0,0,0,16,
Argentina é o destino ideal para quem viaja de motorhome - Blog #Partiu,484,30,0,0,0,0,0,514,
"Argélia anuncia lista de convocados com maioria ""francesa"" - Tribuna do Norte",14,0,0,0,0,0,0,14,
Arquidiocese de Natal denuncia perfil falso com imagem de Dom João Cardoso - Tribuna do Norte,1090,45,40,51,53,68,15,1362,
Arquidiocese de SP arquiva investigação sobre padre Júlio Lancellotti - Tribuna do Norte,125,0,0,0,0,0,0,125,
Arquidiocese de SP defende atuação do padre Júlio Lancellotti e se diz 'perplexa' com CPI - Tribuna do Norte,52,0,0,0,0,0,0,52,
Arquivo de Agenda - Agitos e Baladas,17,0,0,0,0,0,0,17,
Arquivo de Alex Medeiros - Tribuna do Norte,2107,167,140,199,117,230,0,2960,
Arquivo de Artigos - Tribuna do Norte,39,0,0,0,0,0,0,39,
Arquivo de Bastidores - Território Livre,66,0,0,0,0,0,0,66,
Arquivo de Brasil - Tribuna do Norte,495,0,0,72,0,83,0,650,
Arquivo de Cena Urbana - Vicente Serejo - Tribuna do Norte,3019,246,214,377,301,304,50,4511,
Arquivo de Cidades - Blog do Heitor Gregório,24,0,0,0,0,0,0,24,
Arquivo de Colunas - Tribuna do Norte,881,19,30,46,60,127,0,1163,
Arquivo de Cotidiano - Blog do Heitor Gregório,28,0,0,0,0,0,0,28,
Arquivo de Direito & Desenvolvimento - Tribuna do Norte,200,0,0,0,0,0,0,200,
Arquivo de Economia - Página 2 de 4940 - Tribuna do Norte,17,0,0,0,0,0,0,17,
Arquivo de Economia - Tribuna do Norte,1320,131,98,149,53,91,53,1895,
Arquivo de Esportes - Página 2 de 9016 - Tribuna do Norte,44,0,0,0,0,0,0,44,
Arquivo de Esportes - Página 2 de 9028 - Tribuna do Norte,40,0,0,0,0,0,0,40,
Arquivo de Esportes - Tribuna do Norte,7523,711,317,392,305,599,127,9974,
Arquivo de Esportes de Primeira - Itamar Ciríaco - Tribuna do Norte,338,23,0,0,21,0,0,382,
Arquivo de Eventos - Agitos e Baladas,18,0,0,0,0,0,0,18,
Arquivo de George Azevedo - Tribuna do Norte,299,0,31,0,0,0,0,330,
Arquivo de Informe Publicitário - Tribuna do Norte,284,0,0,0,0,0,0,284,
Arquivo de Jornal de WM - Tribuna do Norte,599,22,31,92,39,51,0,834,
Arquivo de Natal - Blog do Heitor Gregório,13,0,0,0,0,0,0,13,
Arquivo de Natal - Página 2 de 10651 - Tribuna do Norte,43,0,0,0,0,0,0,43,
Arquivo de Natal - Página 2 de 10655 - Tribuna do Norte,226,27,19,19,0,0,17,308,
Arquivo de Natal - Página 2 de 10667 - Tribuna do Norte,47,0,0,0,0,0,0,47,
Arquivo de Natal - Página 2 de 10680 - Tribuna do Norte,252,32,0,0,0,0,18,302,
Arquivo de Natal - Página 2 de 10688 - Tribuna do Norte,48,0,0,0,0,0,0,48,
Arquivo de Natal - Página 3 de 10655 - Tribuna do Norte,71,0,0,0,0,0,0,71,
Arquivo de Natal - Página 3 de 10659 - Tribuna do Norte,36,0,0,0,0,0,0,36,
Arquivo de Natal - Página 3 de 10667 - Tribuna do Norte,51,0,0,0,0,0,0,51,
Arquivo de Natal - Página 3 de 10680 - Tribuna do Norte,158,11,0,0,0,0,0,169,
Arquivo de Natal - Página 4 de 10655 - Tribuna do Norte,39,0,0,0,0,0,0,39,
Arquivo de Natal - Página 4 de 10671 - Tribuna do Norte,29,0,0,0,0,0,0,29,
Arquivo de Natal - Página 4 de 10680 - Tribuna do Norte,75,0,0,0,0,0,0,75,
Arquivo de Natal - Página 5 de 10655 - Tribuna do Norte,27,0,0,0,0,0,0,27,
Arquivo de Natal - Página 5 de 10680 - Tribuna do Norte,22,0,0,0,0,0,0,22,
Arquivo de Natal - Tribuna do Norte,11780,1357,890,784,386,465,425,16087,
Arquivo de Notas e Comentários - Tribuna do Norte,528,50,41,39,23,23,0,704,
Arquivo de Poder Judiciário - Tribuna do Norte,282,0,0,0,0,0,0,282,
Arquivo de Polícia - Tribuna do Norte,276,0,0,39,0,0,0,315,
Arquivo de Política - Blog do Heitor Gregório,107,0,0,0,0,0,0,107,
Arquivo de Política - Página 2 de 6506 - Tribuna do Norte,39,0,0,0,0,0,0,39,
Arquivo de Política - Página 2 de 6509 - Tribuna do Norte,26,0,0,0,0,0,0,26,
Arquivo de Política - Página 2 de 6513 - Tribuna do Norte,82,0,0,0,0,0,0,82,
Arquivo de Política - Território Livre,112,0,0,0,0,0,0,112,
Arquivo de Política - Tribuna do Norte,4409,371,230,316,174,336,69,5905,
Arquivo de Publicidade Legal - Tribuna do Norte,270,0,0,0,0,0,0,270,
Arquivo de Roda Viva - Cassiano Arruda Câmara - Tribuna do Norte,932,113,69,86,47,90,0,1337,
Arquivo de Rosalie Arruda - Tribuna do Norte,1143,61,71,125,45,75,0,1520,
Arquivo de Rubens Lemos Filho - Tribuna do Norte,1014,101,102,108,69,86,28,1508,
Arquivo de Sociedade - Território Livre,1112,0,0,0,0,0,0,1112,
Arquivo de Tecnologia - Tribuna do Norte,69,0,0,0,0,0,0,69,
Arquivo de Thiago Cavalcanti - Tribuna do Norte,4854,337,285,450,206,255,64,6451,
Arquivo de Trânsito Livre - Tribuna do Norte,201,0,0,0,0,0,0,201,
Arquivo de Viver - Tribuna do Norte,507,24,29,38,0,37,0,635,
Arquivo de Vídeos - Tribuna do Norte,47,0,0,0,0,0,0,47,
"Arrecadação vai a R$ 2,3 tri e marca o 2º melhor resultado da história - Tribuna do Norte",51,0,0,0,0,0,0,51,
Arrematado por R$ 3 mil navio que encalhou em Búzios - Tribuna do Norte,25,0,0,0,0,0,0,25,
Arte e moda de Leila Lima e Dani Ramalho - Poder Judiciário,79,0,0,0,0,0,0,79,
Arthur Lira cancela presença em ato para lembrar 8/1/23 - Tribuna do Norte,88,0,0,0,0,0,0,88,
"Arthur Lira desiste de ir ao 08-01 em Brasília e alega ""doença na família"" - Território Livre",153,0,0,0,0,0,0,153,
As grandes reportagens - Tribuna do Norte,49,0,0,0,0,0,0,49,
As melhores concessionárias do Brasil - Tribuna do Norte,23,0,0,0,0,0,0,23,
As mulheres de Brás Cubas - Tribuna do Norte,39,0,0,0,0,0,0,39,
As ‘Marias Boas’ da Ribeira e Rocas - Tribuna do Norte,37,0,0,0,0,0,0,37,
"Assembleia lamenta morte do Diretor-Geral da Presidência, Fernando Rezende, aos 65 anos, vítima de um AVC - Blog do Heitor Gregório",23,0,0,0,0,0,0,23,
Assembleia rejeita recurso e alíquota de ICMS no RN será de 18% em 2024; veja votos - Tribuna do Norte,53,0,0,0,0,0,14,67,
Assessor de Bolsonaro diz que pai e filho tinham saído para pescar desde às 5h - Território Livre,77,0,0,0,0,0,0,77,
Assinatura eletrônica: validade e exequibilidade - Tribuna do Norte,53,0,0,0,0,0,0,53,
Assista ao vivo ABC x Potiguar de Mossoró na Jovem Pan News Natal - Tribuna do Norte,202,0,0,0,0,0,0,202,
Associação de delegados manda Sarrubbo se informar sobre Gaeco - Tribuna do Norte,224,19,19,13,13,11,0,299,
"Associação denuncia invasões do MST ao Distrito Irrigado do Baixo-Açu, em Alto do Rodrigues - Tribuna do Norte",57,0,0,0,0,0,0,57,
"Associação denuncia invasões do MST ao Distrito Irrigado do Baixo-Açu, no Alto do Rodrigues - Tribuna do Norte",2280,33,39,67,107,126,0,2652,
Associação denuncia invasões do MST em áreas pertencentes ao patrimônio do RN - Tribuna do Norte,66,0,0,0,0,0,0,66,
Atacante comemora primeiro gol com a camisa do América e diz que time está evoluindo - Tribuna do Norte,168,0,0,0,0,0,0,168,
"Atacar, driblar, golear - Tribuna do Norte",267,0,0,19,19,15,0,320,
Ataque de piranhas: segundo município do RN recomenda que moradores evitem banho de rio - Tribuna do Norte,4506,240,199,197,170,146,105,5563,
Ataques no Mar Vermelho agravam conflito no Oriente Médio - Tribuna do Norte,83,0,0,0,0,0,0,83,
"Atendimentos na Unicat de Natal devem ser normalizados nesta quarta-feira, diz Sesap - Tribuna do Norte",15,0,0,0,0,0,0,15,
Ato de 8 de janeiro: presidentes dos três Poderes se reúnem nesta segunda-feira - Tribuna do Norte,39,0,0,0,0,0,0,39,
Ato pelo 8 de janeiro teve a ausência de 14 governantes - Tribuna do Norte,207,15,13,17,14,15,0,281,
Ator Miguel Magno morre em São Paulo - Tribuna do Norte,19,0,0,0,0,0,0,19,
"Atrasado, concurso do Idema não tem data para ser realizado - Tribuna do Norte",610,71,33,19,0,15,34,782,
Atraso em IPVA pode gerar remoção do veículo? Entenda - Tribuna do Norte,1277,51,50,46,33,29,12,1498,
Atriz Alice Carvalho desponta como a cara do novo audiovisual local - Tribuna do Norte,18,0,0,0,0,0,0,18,
Atriz Elizabeth Taylor morre aos 79 anos em Los Angeles - Tribuna do Norte,25,0,0,0,0,0,0,25,
Atriz potiguar Quitéria Kelly faz parte do elenco da novela Renascer - Tribuna do Norte,592,28,23,27,23,24,0,717,
Atriz potiguar Quitéria Kelly terá primeira participação na novela Renascer - Tribuna do Norte,1185,37,48,44,50,37,13,1414,
Atriz potiguar garante quarta atuação seguida em novelas da Rede Globo e estará em Renascer - Blog do Heitor Gregório,143,0,0,0,0,0,0,143,
Atriz potiguar vai estrear nova versão da novela Renascer da TV Globo - Território Livre,164,0,0,0,0,0,0,164,
"Até final deste mês, daremos conta da isenção do IR, afirma Haddad - Tribuna do Norte",171,14,0,0,0,14,0,199,
Auditores em greve não vão liberar cargas nesta semana - Tribuna do Norte,192,15,15,0,18,14,0,254,
Audiência de Bolsonaro e filhos bate lives de Lula e ex-presidente zomba: ‘a live brocha’ - Território Livre,53,0,0,0,0,0,0,53,
Audiências de custódia libertaram 5.819 presos nos últimos dois anos - Tribuna do Norte,907,60,38,51,65,57,18,1196,
"Audiências de custódia relacionadas à violência doméstica crescem 75% em Natal, aponta TJRN - Tribuna do Norte",135,0,0,0,0,0,0,135,
Augusto Bezerril - Tendência - Moda - Fashion - Estilo - Arte - Cultura,294,0,0,0,0,0,0,294,
Aulas de 2024 na rede pública de Natal iniciam em 13 de março - Tribuna do Norte,383,33,0,0,0,0,21,437,
Aumenta a sensação de calor em Natal - Tribuna do Norte,20,0,0,0,0,0,0,20,
Aumenta procura por casas de praia - Tribuna do Norte,16,0,0,0,0,0,0,16,
Aumentar vacinação de grupos de risco é desafio no combate à covid-19 - Tribuna do Norte,40,0,0,0,0,0,0,40,
Austríaco é detido pela polícia após ser flagrado com drogas na Arena das Dunas - Tribuna do Norte,457,37,34,40,21,37,13,639,
Autorregularização de dívidas com a Receita Federal começa nesta terça - Tribuna do Norte,226,13,0,20,0,0,0,259,
Av. Jaguarari passa a ter mão única - Tribuna do Norte,987,75,48,78,77,62,19,1346,
Avenida Prudente de Morais e BR-101 estão engarrafadas - Tribuna do Norte,1065,84,55,67,79,60,20,1430,
Avião cai em Minas Gerais e deixa sete mortos - Tribuna do Norte,358,29,19,26,0,19,0,451,
"Avião decola de Brasília para João Pessoa, mas faz pouso de emergência por desmaio de piloto - Território Livre",124,0,0,0,0,0,0,124,
Ayrton Lucas patrocina o Potyguar seridoense - Tribuna do Norte,22,0,0,0,0,0,0,22,
Ações da Petrorecôncavo e da 3R disparam com proposta de fusão - Tribuna do Norte,298,15,18,0,18,16,0,365,
Ações da Vale desabam 10% com pressão por Mantega - Tribuna do Norte,158,14,0,0,0,0,0,172,
"Ações policiais são intensificadas em São Tomé com foco na prisão de infratores, diz titular da Sesed  - Tribuna do Norte",1006,101,67,56,64,49,19,1362,
Aéreas brasileiras cancelam voos para Argentina no dia 24 por greve - Tribuna do Norte,68,0,0,0,0,0,0,68,
"B3 sobe 0,31% e se mantém na linha dos 132 mil pontos - Tribuna do Norte",24,0,0,0,0,0,0,24,
BBB 24 começa próxima segunda - Território Livre,82,0,0,0,0,0,0,82,
BBB24: O que Tadeu quis dizer com “tudo começou com um espelho” na eliminação de Nizam? - Tribuna do Norte,106,0,0,0,0,0,0,106,
BBB24: Web questiona o que está acontecendo com Vanessa Lopes - Tribuna do Norte,179,13,11,0,0,0,0,203,
BC alerta sobre aumento de golpes no Sistema de Valores a Receber - Tribuna do Norte,115,0,0,13,0,13,0,141,
BC diz que teto para o rotativo só vale a partir desta quarta-feira - Tribuna do Norte,34,0,0,0,0,0,0,34,
BNB reforça parceria com produtores do Baixo Açu - Tribuna do Norte,60,0,0,10,0,0,0,70,
BNB tem recorde em 2023 com R$ 58 bilhões aplicados - Tribuna do Norte,77,0,0,0,0,0,0,77,
BR-304 voltará a ter acesso direto ao aeroporto - Tribuna do Norte,2123,125,104,115,73,79,39,2658,
Baile do Ribeira Boêmia desembarca na rua do Mormaço - Tribuna do Norte,1098,64,79,43,71,46,16,1417,
Bairro de Parnamirim tem abastecimento reduzido nesta quarta-feira (31) - Tribuna do Norte,92,17,11,9,0,14,0,143,
"Bairros da Zona Norte de Natal estão sem abastecimento por falta de energia, diz Caern - Tribuna do Norte",196,26,23,13,0,0,0,258,
Baixista da banda Ultraje a Rigor tem alta após 4 meses de internação - Tribuna do Norte,65,0,0,0,0,0,0,65,
"Balança comercial tem superávit recorde de US$ 98,838 bi em 2023 - Tribuna do Norte",60,0,0,0,0,0,0,60,
Balneabilidade: Litoral do RN tem cinco trechos impróprios para banho - Blog do Heitor Gregório,72,0,0,0,0,0,0,72,
Balneabilidade: primeiro boletim de 2024 aponta 5 trechos impróprios na Grande Natal - Tribuna do Norte,1774,134,118,91,88,96,41,2342,
Bancada Federal repercute ato solene do 8 de janeiro - Tribuna do Norte,148,0,0,10,12,15,0,185,
Bancada do Agro quer marco temporal na Constituição - Tribuna do Norte,215,10,10,0,0,11,0,246,
Banco Central divulga edital de concurso para analista; salário é de R$ 20.924 - Tribuna do Norte,67,0,0,0,0,0,0,67,
Banco Mundial eleva previsão do PIB do Brasil em 2023 - Tribuna do Norte,137,13,12,0,12,0,0,174,
Banco de Alimentos de Natal entregou mais de  63  toneladas de alimentos em 2023 - Tribuna do Norte,47,0,0,0,0,0,0,47,
"Banco do Brasil renegocia R$ 2 bilhões em dívidas do Fies, em 38 mil operações - Tribuna do Norte",45,0,0,0,0,0,0,45,
Banco do Nordeste amplia vagas e fará concurso em 2024; salários de até R$ 10 mil - Tribuna do Norte,110,0,0,0,0,0,0,110,
Banco terá que ressarcir cliente no RN por fraude em contrato; entenda - Tribuna do Norte,516,24,23,36,38,29,0,666,
Bancos de leite registram baixa de até 40% nos estoques - Tribuna do Norte,90,0,0,0,0,0,0,90,
Bancários realizam greve por tempo indeterminado em agências de Natal; entenda - Tribuna do Norte,14,0,0,0,0,0,0,14,
Banda Grafith 30 anos: entre Londres e o Pelourinho - Tribuna do Norte,63,0,0,0,0,0,0,63,
"Banda Grafith, Rai Saia Rodada, Ricardo Chaves são atrações dos dez dias de Carnaval de Caicó - Tribuna do Norte",981,118,112,80,70,59,22,1442,
Banheiros da praia de Ponta Negra são alvo de reclamação - Tribuna do Norte,2754,147,98,96,138,99,43,3375,
Banhistas denunciam uso de jet-skis em área próxima à orla de Pirangi - Tribuna do Norte,1183,77,40,57,39,34,20,1450,
Baraúnas anuncia contratação de lateral ex-Sport; confira - Tribuna do Norte,478,24,15,46,22,16,0,601,
Baraúnas anuncia rompimento com torcidas organizadas após caso de violência - Tribuna do Norte,489,17,10,19,20,19,0,574,
Baraúnas divulga os primeiros reforços para a temporada 2024 - Tribuna do Norte,47,0,0,0,0,0,0,47,
Barcelona bate Osasuna e faz final com o Real Madrid - Tribuna do Norte,75,0,0,0,0,0,0,75,
Barra do Cunhaú tem festa da padroeira neste sábado - Agitos e Baladas,28,0,0,0,0,0,0,28,
Barroso diz que Brasil pode perder Amazônia para o crime - Tribuna do Norte,128,0,0,0,0,0,0,128,
Barroso: comandante do Exército contribui para pacificação do país - Tribuna do Norte,90,0,0,0,0,0,0,90,
Bate-papo: Robinson Shiba - Tribuna do Norte,95,0,0,0,0,0,0,95,
Bateu ou raspou o carro? Veja as dicas para consertar - Tribuna do Norte,142,0,0,0,0,0,0,142,
Beatriz Padovan: “Da curiosidade à vontade de ajudar” - Tribuna do Norte,18,0,0,0,0,0,0,18,
Bebeto Torres pilota previa de carnaval no Manary dia 03 de fevereiro - Blog do Heitor Gregório,32,0,0,0,0,0,0,32,
"Bebeto Torres, Autor em Território Livre",3026,113,74,192,0,180,0,3585,
"Benefícios do INSS acima do mínimo terão reajuste de 3,71% - Tribuna do Norte",118,0,0,0,0,0,0,118,
Bia Haddad avança pela primeira vez à 3ª rodada - Tribuna do Norte,66,0,0,0,0,0,0,66,
Bia Haddad bate russa de 16 anos e avança pela 1ª vez à 3ª rodada do Aberto da Austrália - Tribuna do Norte,50,0,0,0,0,0,0,50,
Bia Haddad e Thiago Wild caem no ranking ATP - Tribuna do Norte,63,0,0,0,0,0,0,63,
Bia Haddad supera nervosismo e vence estreia no Aberto da Austrália - Tribuna do Norte,44,0,0,0,0,0,0,44,
"Bia Haddad é campeã de duplas do WTA 500 de Adelaide, na Austrália - Tribuna do Norte",107,0,0,0,0,0,0,107,
Big Brother Brasil: relembre participantes do RN que já passaram pelo reality - Tribuna do Norte,167,0,0,0,0,0,17,184,
Biólogos alertam para desova de tartarugas em praias urbanas - Tribuna do Norte,400,25,22,22,0,14,0,483,
Blinken chega ao Oriente Médio para evitar que conflito envolva o Líbano - Tribuna do Norte,130,0,0,0,0,0,0,130,
Blitz da Lei Seca notifica 10 condutores e apreende entorpecentes na Praia do Meio - Tribuna do Norte,124,0,12,0,0,0,0,136,
"Bloco ""Chame Gente"" faz prévia de Carnaval com bateria de escola de samba em Natal - Tribuna do Norte",235,24,15,16,33,23,0,346,
"Bloco ""Nem se Acaba, Nem Fica Pouco"" promete agitar o pré-carnaval de Natal com Tatau dia 3 de fevereiro - Agitos e Baladas",48,0,0,0,0,0,0,48,
"Bloco ""Pegue na minha ipa e balance"" agita a Eufrates na segunda de carnaval - Território Livre",182,0,0,0,0,0,0,182,
"Bloco ""Se Parar Eu Caio"" inicia vendas de camisetas - Território Livre",100,0,0,0,0,0,0,100,
"Bloco ""É Pequeno Mas Cresce"" tem vendas de camisetas iniciadas - Território Livre",107,0,0,0,0,0,0,107,
"Bloco ""É pequeno mas cresce"" agita a orla do litoral norte - Território Livre",460,38,0,0,0,0,0,498,
