# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20230101
# Data de término: 20230220
Nº dia,Tempo médio de engajamento
"Repasse dos royalties de petróleo no RN cresceu 77,3% em três anos - 20/01/2023 - Notícia - Tribuna do Norte",726
Entidades defendem que Aeroporto do RN continue com iniciativa privada - 24/01/2023 - Notícia - Tribuna do Norte,725
PF apreende anabolizantes e maconha em empresa de transporte de cargas de Natal - 10/01/2023 - Notícia - Tribuna do Norte,724
"Em Natal, 7 pontos concentram 28% dos homicídios - 24/08/2021 - Notícia - Tribuna do Norte",722
Você está pesquisando por senai no TN Online - Maior produtor de conteúdo jornalístico do RN,722
É a semana de Santos Reis! - 03/01/2023 - Notícia - Tribuna do Norte,722
É do agrado... a picanha completa do Major Espetos - Território Livre,721
Governo detecta ameaça de mais atos e pede reforço da segurança em Brasília - 11/01/2023 - Notícia - Tribuna do Norte,720
"Republicanos, PP e PL formalizam bloco de apoio para candidatura de Rogério Marinho à presidência do Senado - 28/01/2023 - Notícia - Tribuna do Norte",720
América volta a atenção para disputa do Estadual - 09/01/2023 - Notícia - Tribuna do Norte,718
Caso Daniel Alves: Jogador alega que estava bêbado - 17/02/2023 - Notícia - Tribuna do Norte,718
Justiça do Rio suspende bloqueio de bens do Gupo Americanas - 14/01/2023 - Notícia - Tribuna do Norte,718
Seriedade é a palavra de ordem no time do América - 03/02/2023 - Notícia - Tribuna do Norte,718
Gente que acontece - 18/01/2023 - Notícia - Tribuna do Norte,717
"RN tem o pior Ensino Médio público do Brasil, aponta Ideb - 17/09/2022 - Notícia - Tribuna do Norte",717
Extremoz tem o 3º maior crescimento do Brasil - 16/01/2023 - Notícia - Tribuna do Norte,715
"Liga recebe mais de R$ 16,6 milhões em emendas parlamentares e planeja expansão com unidade em Currais Novos - 16/01/2023 - Notícia - Tribuna do Norte",711
"Bolsonaro lamenta ataque em Brasília e deve voltar ao Brasil antes do esperado, diz jornal - 10/01/2023 - Notícia - Tribuna do Norte",709
Viagens de trem entre Ceará-Mirim e Natal retomam nesta segunda-feira - 02/01/2023 - Notícia - Tribuna do Norte,709
BC vê abertura para diálogo sobre reajuste salarial - 05/02/2023 - Notícia - Tribuna do Norte,708
Covid-19: O que sabemos sobre a variante Kraken que se espalha nos EUA - 05/01/2023 - Notícia - Tribuna do Norte,708
"Ex-mulher de Daniel Alves defende o atleta, que está preso na Espanha - 09/02/2023 - Notícia - Tribuna do Norte",707
Itep/RN lança ‘RG de Urgência’ para emissão de identidade mais rápida em casos específicos - 31/08/2022 - Notícia - Tribuna do Norte,707
Sine RN oferta 254 vagas de emprego nesta terça (7); confira - 07/02/2023 - Notícia - Tribuna do Norte,705
Fábrica Guararapes encerra operações em Fortaleza; Atividade será centralizada em Natal - 10/01/2023 - Notícia - Tribuna do Norte,702
Quem são os 10 mais procurados do Rio Grande do Norte - 20/03/2022 - Notícia - Tribuna do Norte,702
UFRN realiza campanha para aplicação da vacina meningocócica C - 23/01/2023 - Notícia - Tribuna do Norte,702
"Inscrições para concurso da PM com 1,1 mil vagas vão até 22 de fevereiro - 23/01/2023 - Notícia - Tribuna do Norte",701
"Morre ex-prefeito de Jardim do Seridó, Edson da Cunha Medeiros, aos 87 anos - 06/02/2023 - Notícia - Tribuna do Norte",701
Motorista é preso em flagrante após tentativa de suborno durante operação da Lei Seca na Grande Natal - 24/01/2023 - Notícia - Tribuna do Norte,701
UFRN pesquisa impacto de cigarros eletrônicos em índices de câncer - 13/02/2023 - Notícia - Tribuna do Norte,700
Encontro Nacional de Aeronaves no RN arrecada alimentos para o Mesa Brasil - 11/01/2023 - Notícia - Tribuna do Norte,699
Queda no FPM deve comprometer investimentos públicos em cidades - 03/01/2023 - Notícia - Tribuna do Norte,699
Turismo e energia eólica devem fomentar economia do RN em 2023 - 30/12/2022 - Notícia - Tribuna do Norte,699
"Após fechar Cinépolis, Partage Norte Shopping anuncia nova rede de cinemas - 16/08/2022 - Notícia - Tribuna do Norte",698
Morre a jornalista Glória Maria no Rio - 02/02/2023 - Notícia - Tribuna do Norte,698
Polícia Federal deflagra operação contra fraudadores do PIS e Cofins - 09/02/2023 - Notícia - Tribuna do Norte,697
Rombo da previdência cresce 6% e chega a R$ 261 bilhões em um ano - 12/02/2023 - Notícia - Tribuna do Norte,697
Infarto: Como perceber? O que fazer? - 26/03/2012 - Notícia - Tribuna do Norte,696
Lula agora admite concorrer à reeleição em 2026 - 03/02/2023 - Notícia - Tribuna do Norte,696
Governadora sanciona com veto fundo do sistema penitenciário - 11/01/2023 - Notícia - Tribuna do Norte,695
América e ABC planejam semana do “Clássico-Rei” - 06/02/2023 - Notícia - Tribuna do Norte,694
"Na primeira alta do governo Lula, gasolina sobe 7,5% - 24/01/2023 - Notícia - Tribuna do Norte",694
Postos aumentam preço da gasolina acima dos R$ 6; depois recuam - 02/01/2023 - Notícia - Tribuna do Norte,694
Haddad diz que reajuste do salário mínimo sai após negociação com sindicatos - 17/01/2023 - Notícia - Tribuna do Norte,693
Secretário de Segurança Pública do RN afirma que manifestações antidemocráticas serão dispersadas - 11/01/2023 - Notícia - Tribuna do Norte,693
TJRN mantém prisão de homem que atirou contra irmão e namorada por ciúmes - 14/02/2023 - Notícia - Tribuna do Norte,692
Funasa planeja novas ações meio à incerteza - 02/02/2023 - Notícia - Tribuna do Norte,687
Bombeiros combatem incêndio em fábrica de reciclagem na Grande Natal - 17/02/2023 - Notícia - Tribuna do Norte,686
"Daniel Alves tem dívida de mais de R$ 12 mi com o Tesouro espanhol, diz jornal - 05/02/2023 - Notícia - Tribuna do Norte",686
Estadual: ABC vira o jogo contra o Potiguar de Mossoró no Frasqueirão - 26/01/2023 - Notícia - Tribuna do Norte,686
Lei Seca autua 13 motoristas por embriaguez ao volante em fiscalização em Pirangi do Norte - 15/01/2023 - Notícia - Tribuna do Norte,686
Ministros: Em 11 dias de governo quatro são questionados - 11/01/2023 - Notícia - Tribuna do Norte,686
Alobened é mais uma atração confirmada do Polo Petrópolis no Carnaval de Natal; veja programação - 14/02/2023 - Notícia - Tribuna do Norte,685
Receita Federal apreende mais de 11 kg de cocaína no Porto de Natal - 18/01/2023 - Notícia - Tribuna do Norte,685
Norma que dificultava aborto legal é revogada pelo Ministério da Saúde - 16/01/2023 - Notícia - Tribuna do Norte,683
Apresentador Sikêra Jr. é alvo de pedido de prisão e multa por racismo - 02/02/2023 - Notícia - Tribuna do Norte,682
Coluna: Direito & Desenvolvimento - Tribuna do Norte,682
Preta Gil confirma internação após dores abdominais: ‘Vamos tratar’ - 08/01/2023 - Notícia - Tribuna do Norte,682
FAPERN e SEAD publicam processo seletivo com 40 bolsas de pesquisa - 19/02/2023 - Notícia - Tribuna do Norte,681
"Projeto do IMD e Sesap seleciona especialistas da área tecnológica; remuneração é de R$ 3.000,00 - 10/02/2023 - Notícia - Tribuna do Norte",681
Vice -governador do RN tem imagem utilizada em tentativa de golpe via Whatsapp - 19/01/2023 - Notícia - Tribuna do Norte,681
"Abin emitiu alertas diários sobre risco de vandalismo em Brasília, diz jornal - 10/01/2023 - Notícia - Tribuna do Norte",680
Gente que acontece - 20/01/2023 - Notícia - Tribuna do Norte,678
Governo publica decreto que bloqueia restos a pagar não processados - 13/01/2023 - Notícia - Tribuna do Norte,677
