# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20220101
# Data de término: 20221231
Título da página e nome da tela,Visualizações,Usuários,Visualizações por usuário,Tempo médio de engajamento,Contagem de eventos,Conversões,Receita total
Médico comete estupro durante parto e é preso em flagrante - 11/07/2022 - Notícia - Tribuna do Norte,12044,10995,1.0954070031832652,50.688221919054115,35153,0,0
Advogados do RN são presos por suspeita de envolvimento com facções criminosas - 08/07/2022 - Notícia - Tribuna do Norte,11998,10494,1.1433199923765962,112.14389174766534,32840,0,0
Posto na Grande Natal aumenta preço dos combustíveis no dia em que Petrobras anuncia redução - 19/07/2022 - Notícia - Tribuna do Norte,11995,10486,1.143906160595079,35.146671752813276,33778,0,0
Vereadora propõe título de Cidadã Natalense a Maria do Bar - 23/08/2022 - Notícia - Tribuna do Norte,11991,8387,1.429712650530583,104.4504590437582,33223,0,0
TN Verifica: Qual será a ordem da votação no dia 2 de outubro? - 22/09/2022 - Notícia - Tribuna do Norte,11921,10208,1.1678095611285266,46.8398315047022,62028,0,0
TJRN anuncia banca organizadora de concurso público com 229 vagas - 21/12/2022 - Notícia - Tribuna do Norte,11899,9405,1.265178096757044,23.02179691653376,56893,0,0
Cooperativa anuncia fim de contrato com Unimed para serviços de anestesia - 05/08/2022 - Notícia - Tribuna do Norte,11858,9859,1.2027589004970078,52.92544882848159,38413,0,0
Bandidos invadem casa e realizam arrastão na zona Sul de Natal - 25/10/2022 - Notícia - Tribuna do Norte,11836,9262,1.2779097387173397,47.07924854243144,49861,0,0
São João de Natal terá shows somente com atrações locais - 26/05/2022 - Notícia - Tribuna do Norte,11818,10477,1.1279946549584805,25.814164360026727,33398,0,0
Paysandu vence Figueirense e embola grupo do ABC - 11/09/2022 - Notícia - Tribuna do Norte,11817,9312,1.269007731958763,75.06862113402062,45004,0,0
Inmet emite aviso de chuvas intensas para mais de 100 cidades do RN; veja lista - 01/06/2022 - Notícia - Tribuna do Norte,11724,10547,1.1115957144211623,50.14174646819001,32395,0,0
Portaria divulga dias de feriados nacionais e fixa os pontos facultativos em 2023 - 29/12/2022 - Notícia - Tribuna do Norte,11709,10686,1.0957327344188659,16.30151600224593,54894,0,0
Empresa de combustíveis abre vagas de emprego e estágio em Natal; veja - 29/04/2022 - Notícia - Tribuna do Norte,11704,9329,1.2545824847250509,36.142030228320294,32408,0,0
Empresas potiguares aderem Dia Livre de Impostos nesta quinta-feira (2); confira lojas - 30/05/2022 - Notícia - Tribuna do Norte,11698,7562,1.5469452525786829,36.21568368156572,33098,0,0
Briga entre proprietários termina com funcionária agredida em restaurante no Natal Shopping - 18/04/2022 - Notícia - Tribuna do Norte,11624,10294,1.1292014765883038,79.21245385661551,38033,0,0
"Pesquisa ModalMais/Futura mostra Jair Bolsonaro à frente de Lula: 41,7% a 38,6% - 16/09/2022 - Notícia - Tribuna do Norte",11613,9201,1.2621454189761983,35.44592979024019,54552,16,0
Festa do Boi começa neste sábado com atrações musicais; veja programação - 07/10/2022 - Notícia - Tribuna do Norte,11545,8717,1.3244235402087874,52.738900998049786,46815,0,0
Padre é afastado da Igreja após celebrar cerimônia com casais gays - 09/12/2022 - Notícia - Tribuna do Norte,11505,10098,1.1393345216874629,20.356605268369975,77059,0,0
Coluna: Esportes de Primeira - Itamar Ciríaco - Tribuna do Norte,11422,1843,6.1975040694519805,162.9869777536625,21801,0,0
Confira a programação do feriado de 7 de setembro em Natal - 06/09/2022 - Notícia - Tribuna do Norte,11361,7989,1.4220803604956815,66.60082613593691,42076,0,0
Governo do RN reinicia pagamento da última parcela do 13º salário nesta sexta - 28/12/2022 - Notícia - Tribuna do Norte,11274,7432,1.5169537136706135,19.47685683530678,47208,0,0
Profissionais de enfermagem do Rio Grande do Norte realizam paralisação nesta quinta-feira - 24/08/2022 - Notícia - Tribuna do Norte,11271,9147,1.2322072810757625,58.8556903902919,36160,0,0
Secretário de Segurança se reúne com dono da Havan para discutir embargo à loja - 24/09/2022 - Notícia - Tribuna do Norte,11237,8971,1.2525916843161298,71.6214468844053,47840,0,0
"Após fechar Cinépolis, Partage Norte Shopping anuncia nova rede de cinemas - 16/08/2022 - Notícia - Tribuna do Norte",11126,8350,1.3324550898203593,46.287065868263475,38266,0,0
Governo do RN anuncia calendário de pagamento de 2022 - 04/01/2022 - Notícia - Tribuna do Norte,11125,7162,1.553337056688076,52.885087964255796,38838,0,0
Secretário-geral da OAB/RN é acusado de agredir mulher em show e pede afastamento do cargo - 11/09/2022 - Notícia - Tribuna do Norte,11118,8756,1.2697578803106442,129.23195523069896,44200,0,0
Homens invadem casa e realizam arrastão na Região Metropolitana de Natal - 18/07/2022 - Notícia - Tribuna do Norte,11043,9815,1.125114620478859,43.82526744778401,30394,0,0
Polícia Civil identifica suspeito de estuprar criança em banheiro de shopping - 28/07/2022 - Notícia - Tribuna do Norte,10976,9363,1.1722738438534657,54.45135106269358,27461,0,0
Governo afirma que fez pagamento de atrasados e bancos vão retomar consignados - 31/08/2022 - Notícia - Tribuna do Norte,10975,9065,1.210700496414782,37.51704357418643,36302,0,0
"Helicóptero colide com rede elétrica na Zona Rural de Currais Novos e cai em açude, confirma Secretário de Segurança - Blog do Heitor Gregório",10968,7882,1.3915249936564325,11.18256787617356,30187,0,0
Polícia prende suspeito de estuprar criança em shopping de Natal - 29/07/2022 - Notícia - Tribuna do Norte,10963,9453,1.1597376494234635,42.12017348989739,29072,0,0
Integrantes do MLB invadem loja do Nordestão no Alecrim - 17/12/2022 - Notícia - Tribuna do Norte,10890,8380,1.2995226730310263,23.296778042959428,59537,0,0
Motorista sem habilitação causa acidente e mata casal em Natal - 27/08/2022 - Notícia - Tribuna do Norte,10783,7761,1.3893828114933642,68.48202551217626,27697,0,0
Isenção do IPVA pode ser solicitada exclusivamente pela internet - 07/11/2022 - Notícia - Tribuna do Norte,10765,8536,1.2611293345829429,40.544400187441425,49655,0,0
Natal tem segundo maior percentual de homossexuais e bissexuais entre as capitais - 25/05/2022 - Notícia - Tribuna do Norte,10679,8924,1.19666069027342,44.42996414164052,29060,0,0
Final de semana deverá ser chuvoso; veja previsão do Inmet - 07/07/2022 - Notícia - Tribuna do Norte,10657,9461,1.126413698340556,61.90508402917239,31238,0,0
Bolsonaro bate martelo e não passará faixa para Lula - 03/12/2022 - Notícia - Tribuna do Norte,10606,8592,1.2344040968342644,64.38978119180634,57407,0,0
Polícia Civil encontra arsenal com grupo criminoso que atua na PB e no RN - 25/08/2022 - Notícia - Tribuna do Norte,10606,8250,1.2855757575757576,54.646424242424246,30674,0,0
Felizardo Moura: o que você precisa entender sobre desvios da avenida - 11/09/2022 - Notícia - Tribuna do Norte,10564,7887,1.3394192975782935,128.23646506910106,41641,0,0
Pagamento de precatórios do TJRN deve ser retomado segunda - 07/07/2022 - Notícia - Tribuna do Norte,10516,7757,1.3556787417816165,109.7092948304757,31720,0,0
"Tribuna do Norte - Publicidade Legal: Notícias, Imagens, Vídeos e Entrevistas",10485,2452,4.2761011419249595,36.21288743882545,18237,0,0
Fiéis e apoiadores chegam cedo para missa com Bolsonaro em Natal - 16/07/2022 - Notícia - Tribuna do Norte,10475,8871,1.1808138879494983,55.86968774659001,29998,0,0
Mulher de PM é morta a tiros em arrastão no litoral sul do RN - 31/07/2022 - Notícia - Tribuna do Norte,10469,9140,1.1454048140043764,50.96433260393873,25117,0,0
Preço da gasolina sobe em postos de combustíveis de Natal sem aumento da Petrobras - 27/09/2022 - Notícia - Tribuna do Norte,10458,8112,1.2892011834319526,44.037105522682445,45148,0,0
PRF faz leilão de 366 carros e motos veículos; veja como participar - 12/07/2022 - Notícia - Tribuna do Norte,10444,7151,1.4604950356593482,47.51041812333939,29376,0,0
"Série C: ABC vence o Paysandu e chega a seis pontos, na liderança - 27/08/2022 - Notícia - Tribuna do Norte",10401,8183,1.2710497372601735,97.49566173774899,29493,0,0
PMs da reserva executados tinham envolvimento com crimes de repercussão no RN - 26/04/2022 - Notícia - Tribuna do Norte,10390,8744,1.1882433668801464,81.79265782250687,25918,0,0
Lula agradece petista que empurrou empresário contra para-choque de caminhão - 09/07/2022 - Notícia - Tribuna do Norte,10358,8806,1.1762434703611173,40.175789234612765,32442,0,0
IFRN oferece 84 vagas para cursos de especialização em Natal e interior; veja - 05/09/2022 - Notícia - Tribuna do Norte,10330,8249,1.2522730027882167,42.94047763365256,64483,0,0
"Polícia Federal prende empresário com armas, munições e carros de luxo em Natal - 06/07/2022 - Notícia - Tribuna do Norte",10310,9250,1.1145945945945945,59.85762162162162,30738,0,0
"PM apreende maconha, cocaína e loló no interior do RN - 31/05/2022 - Notícia - Tribuna do Norte",10229,9011,1.1351681278437464,45.36089224281434,28712,0,0
Empresa confirma nomes das vítimas de acidente aéreo em Currais Novos - 06/06/2022 - Notícia - Tribuna do Norte,10208,8923,1.144009862153984,40.842429676117895,26416,0,0
Corpo de influenciadora natalense deve chegar sábado de Portugal - 12/05/2022 - Notícia - Tribuna do Norte,10144,8646,1.1732593106638909,113.08408512606987,29730,0,0
Policial penal é preso no Recife após suspeitas de crimes cometidos no RN - 10/07/2022 - Notícia - Tribuna do Norte,10116,8365,1.2093245666467425,56.20047818290496,27619,0,0
"Família doa corpos de pai, mãe, tia e irmão para laboratórios do Estado - 03/09/2022 - Notícia - Tribuna do Norte",10004,8380,1.1937947494033412,141.545584725537,41320,0,0
Homem morre eletrocutado na fachada de uma loja na Zona Leste de Natal - 06/09/2022 - Notícia - Tribuna do Norte,9976,7243,1.3773298357034378,36.00055225735193,36964,0,0
"Com interdições, ponte Newton Navarro vai operar acima da capacidade - 10/09/2022 - Notícia - Tribuna do Norte",9963,7398,1.3467153284671534,89.88888888888889,38629,0,0
"200 funcionários estão impedidos de trabalhar hoje, diz Álvaro Dias sobre embargo à loja da Havan - 24/09/2022 - Notícia - Tribuna do Norte",9912,7720,1.283937823834197,55.07823834196891,41699,0,0
Quatro potiguares estão no elenco de 'Mar do Sertão' - 06/08/2022 - Notícia - Tribuna do Norte,9902,7393,1.3393750845394292,90.46598133369403,29839,0,0
Saiba o que muda com o bloqueio da Felizardo Moura a partir deste domingo (18) - 17/09/2022 - Notícia - Tribuna do Norte,9858,6985,1.4113099498926271,97.0050107372942,39816,0,0
"Site divulga áudios atribuídos Marcola em que traficante defende Lula, ""mesmo sendo pilantra"" - 01/10/2022 - Notícia - Tribuna do Norte",9843,8432,1.1673387096774193,59.661408918406075,45411,0,0
Mossoroense é preso por atuar como médico sem diploma no interior do CE - 19/07/2022 - Notícia - Tribuna do Norte,9817,8440,1.1631516587677726,64.20438388625593,27757,0,0
América cresce no segundo tempo e abre boa vantagem sobre o São Bernardo na luta por uma vaga na final - 04/09/2022 - Notícia - Tribuna do Norte,9812,8035,1.2211574362165525,69.85264467952707,38326,0,0
"INSS divulga edital para concurso público com 1 mil vagas; salários de R$ 5,9 mil - 15/09/2022 - Notícia - Tribuna do Norte",9781,6622,1.477046209604349,46.684989429175474,44791,0,0
Suplente de senador é preso na Grande Natal por não pagamento de pensão alimentícia - 27/06/2022 - Notícia - Tribuna do Norte,9738,8534,1.1410827279118818,47.38012655261308,26984,0,0
Bairro de Natal amanhece com operação da PF de combate ao tráfico de drogas interestadual - 19/04/2022 - Notícia - Tribuna do Norte,9727,8447,1.151533088670534,40.699183141943884,26712,0,0
Governo conclui pagamento de salários atrasados da gestão passada - 23/05/2022 - Notícia - Tribuna do Norte,9703,7265,1.3355815554026154,52.04528561596697,25736,0,0
Pão de Açúcar inaugura primeira loja em Natal - 01/07/2022 - Notícia - Tribuna do Norte,9664,8462,1.142046797447412,75.84684471756086,28265,0,0
Fecomércio repudia invasão a supermercado em Natal e cobra atuação das autoridades - 17/12/2022 - Notícia - Tribuna do Norte,9642,7816,1.2336233367451381,21.647517911975434,53861,0,0
Horário de interdição da Felizardo Moura será flexibilizado a partir desta quinta-feira (3) - 02/11/2022 - Notícia - Tribuna do Norte,9621,6685,1.4391922213911743,55.044427823485414,43666,0,0
"Edital de concurso para o Corpo de Bombeiros Militar do RN é lançado; remuneração de até R$ 10.804,77 - 25/10/2022 - Notícia - Tribuna do Norte",9616,7296,1.3179824561403508,56.715186403508774,44919,0,0
Polícia Civil divulga imagens de triplo assassinato na zona Norte de Natal - 20/07/2022 - Notícia - Tribuna do Norte,9607,7201,1.3341202610748508,49.53131509512568,23868,0,0
Chefe de organização criminosa que atua no RN é preso no Rio de Janeiro - 28/07/2022 - Notícia - Tribuna do Norte,9599,8252,1.1632331555986428,65.57707222491517,26826,0,0
Maternidade da Promater encerra atividades no dia 30 de novembro - 09/11/2022 - Notícia - Tribuna do Norte,9570,7421,1.289583614068185,84.68319633472578,44688,0,0
Números apontam: ABC está a uma vitória do acesso à Série B - 31/08/2022 - Notícia - Tribuna do Norte,9515,7048,1.350028376844495,131.18359818388194,26296,1,0
Ex-capitão do ABC deixa campo algemado por suspeita de desacato à autoridade; jogador nega - 21/06/2022 - Notícia - Tribuna do Norte,9502,8551,1.1112150625657817,50.455502280435034,28022,0,0
UFRN abre 27 vagas para professores; salários de até R$ 10 mil - 24/06/2022 - Notícia - Tribuna do Norte,9470,7810,1.2125480153649169,32.724455825864275,28855,0,0
Vigilante é preso pela PF ao procurar o órgão para regularizar a profissão - 24/08/2022 - Notícia - Tribuna do Norte,9403,7741,1.2147009430306162,58.6089652499677,27328,0,0
Empresário francês é morto a tiros durante assalto na zona Leste de Natal - 06/10/2022 - Notícia - Tribuna do Norte,9402,7385,1.273121191604604,39.95111712931618,33984,0,0
Governo não faz repasse e consignados são suspensos - 23/09/2022 - Notícia - Tribuna do Norte,9352,7831,1.1942280679351296,37.43864129740774,38199,0,0
Havan passa por nova vistoria e pode abrir ainda hoje - 24/09/2022 - Notícia - Tribuna do Norte,9336,8142,1.1466470154753132,61.11152051093097,39151,0,0
Tribunal de Justiça do RN estima pagar R$ 170 milhões em precatórios - 11/07/2022 - Notícia - Tribuna do Norte,9334,6523,1.4309366855741223,95.26092288824161,27304,0,0
Confira as dezenas sorteadas na Lotofácil de Independência - 11/09/2022 - Notícia - Tribuna do Norte,9322,7488,1.2449252136752136,55.829193376068375,36224,0,0
Contribuinte devedor só poderá ter bens bloqueados após citação - 20/08/2022 - Notícia - Tribuna do Norte,9321,7837,1.1893581727701927,80.84471098634681,30709,0,0
Concurso: PM lança edital para 132 vagas de oficiais - 01/07/2022 - Notícia - Tribuna do Norte,9288,8247,1.1262277191706076,43.45956105250394,28260,0,0
Blogueiro sofre atentado no interior do RN pela 2ª vez - 25/04/2022 - Notícia - Tribuna do Norte,9282,7889,1.1765749778172139,50.666497654962605,25149,0,0
Travesti encontrada sem a cabeça em Natal é identificada; Itep aguarda família - 19/10/2022 - Notícia - Tribuna do Norte,9259,6749,1.3719069491776559,59.24314713290858,38970,0,0
STTU informa pontos de alagamento em Natal; confira - 08/07/2022 - Notícia - Tribuna do Norte,9149,7705,1.1874107722258274,63.53692407527579,25482,0,0
Arena das Dunas vai sediar shows e festivais no São João de Natal; datas e atrações ainda serão definidas - 10/05/2022 - Notícia - Tribuna do Norte,9142,7661,1.19331679937345,34.04712178566767,26203,0,0
"Lula foi o mais votado em presídios, aponta campanha de Bolsonaro - 12/10/2022 - Notícia - Tribuna do Norte",9130,7924,1.152195860676426,39.21933366986371,44822,0,0
"Preço da gasolina cai em até R$ 1,00 - 30/06/2022 - Notícia - Tribuna do Norte",9130,7976,1.1446840521564694,49.66863089267803,26609,0,0
Detran divulga Calendário de Licenciamento de Veículos 2023; confira detalhes - 26/12/2022 - Notícia - Tribuna do Norte,9109,7155,1.2730957372466807,27.841928721174003,39909,0,0
ABC aciona Justiça Desportiva contra América e pede bloqueio de renda em jogo na Arena das Dunas - 19/08/2022 - Notícia - Tribuna do Norte,9084,6507,1.396035039188566,68.11802674043338,24077,0,0
Rio Grande do Norte registra mais um tremor na Costa Potiguar - 03/08/2022 - Notícia - Tribuna do Norte,9061,6369,1.422672319045376,61.45627257026221,23911,0,0
IPEC registra pesquisa de intenção de votos para governador e senador no RN - 16/08/2022 - Notícia - Tribuna do Norte,9033,6974,1.2952394608546027,31.124892457700028,29277,0,0
Presos fazem fotos de detento antes e depois de enforcamento em Alcaçuz - 09/03/2016 - Notícia - Tribuna do Norte,8947,7774,1.150887573964497,80.12966297916131,18444,0,0
Você está pesquisando por Chuvas no TN Online - Maior produtor de conteúdo jornalístico do RN,8932,1851,4.825499729875743,86.89195029713669,16775,0,0
"Bebeto Torres, Author at Território Livre",8925,897,9.949832775919733,89.81939799331104,17765,0,0
"A 15 dias da eleição, pesquisas trazem números divergentes - 17/09/2022 - Notícia - Tribuna do Norte",8917,7354,1.2125373946151754,73.85654065814522,39881,0,0
Itep modifica sistema para emissão de RGs no Estado - 23/07/2022 - Notícia - Tribuna do Norte,8888,7483,1.1877589202191634,83.42442870506481,27771,0,0
Território Livre - Tribuna do Norte - Jornalismo com Personalidade,8888,1359,6.540103016924209,117.03237674760854,19038,0,0
Policial reformado e candidato a deputado Wendel Lagartixa é solto - 15/09/2022 - Notícia - Tribuna do Norte,8828,6936,1.2727797001153403,68.37341407151095,36685,0,0
"Tribuna do Norte - Internacional: Notícias, Imagens, Vídeos e Entrevistas",8813,1970,4.473604060913706,76.40558375634518,23685,0,0
"Pesquisa ModalMais/Futura: Bolsonaro tem 50,3% dos votos válidos; Lula, 49,7% - 28/10/2022 - Notícia - Tribuna do Norte",8710,6869,1.2680157228126365,26.698209346338622,44404,0,0
